Player ID,Player Name,Height,Weight,Birthday,Age,School,Team ID,Team Name,City,Birth Month
203648,Thanasis Antetokounmpo,6-6,219,"JUL 18, 1992",29.0,Panathinaikos,1610612749,Milwaukee Bucks,Milwaukee,JUL
1630572,Sandro Mamukelashvili,6-9,240,"MAY 23, 1999",23.0,Seton Hall,1610612749,Milwaukee Bucks,Milwaukee,MAY
1629730,Rayjon Tucker,6-3,209,"SEP 24, 1997",24.0,Arkansas-Little Rock,1610612749,Milwaukee Bucks,Milwaukee,SEP
1626156,D'Angelo Russell,6-4,193,"FEB 23, 1996",26.0,Ohio State,1610612750,Minnesota Timberwolves,Minnesota,FEB
1630162,Anthony Edwards,6-4,225,"AUG 05, 2001",20.0,Georgia,1610612750,Minnesota Timberwolves,Minnesota,AUG
1630183,Jaden McDaniels,6-9,185,"SEP 29, 2000",21.0,Washington,1610612750,Minnesota Timberwolves,Minnesota,SEP
1629669,Jaylen Nowell,6-4,201,"JUL 09, 1999",22.0,Washington,1610612750,Minnesota Timberwolves,Minnesota,JUL
1627736,Malik Beasley,6-4,187,"NOV 26, 1996",25.0,Florida State,1610612750,Minnesota Timberwolves,Minnesota,NOV
1629162,Jordan McLaughlin,5-11,185,"APR 09, 1996",26.0,Southern California,1610612750,Minnesota Timberwolves,Minnesota,APR
1629020,Jarred Vanderbilt,6-9,214,"APR 03, 1999",23.0,Kentucky,1610612750,Minnesota Timberwolves,Minnesota,APR
1630195,Leandro Bolmaro,6-6,200,"SEP 11, 2000",21.0,FC Barcelona,1610612750,Minnesota Timberwolves,Minnesota,SEP
1627774,Jake Layman,6-8,209,"MAR 07, 1994",28.0,Maryland,1610612750,Minnesota Timberwolves,Minnesota,MAR
1629675,Naz Reid,6-9,264,"AUG 26, 1999",22.0,Louisiana State,1610612750,Minnesota Timberwolves,Minnesota,AUG
1627752,Taurean Prince,6-6,218,"MAR 22, 1994",28.0,Baylor,1610612750,Minnesota Timberwolves,Minnesota,MAR
1630233,Nathan Knight,6-10,253,"SEP 20, 1997",24.0,William & Mary,1610612750,Minnesota Timberwolves,Minnesota,SEP
202328,Greg Monroe,6-10,250,"JUN 04, 1990",32.0,Georgetown,1610612750,Minnesota Timberwolves,Minnesota,JUN
1629006,Josh Okogie,6-4,213,"SEP 01, 1998",23.0,Georgia Tech,1610612750,Minnesota Timberwolves,Minnesota,SEP
201976,Patrick Beverley,6-1,180,"JUL 12, 1988",33.0,Arkansas,1610612750,Minnesota Timberwolves,Minnesota,JUL
1630593,McKinley Wright IV,5-11,192,"OCT 25, 1998",23.0,Colorado,1610612750,Minnesota Timberwolves,Minnesota,OCT
1626157,Karl-Anthony Towns,6-11,248,"NOV 15, 1995",26.0,Kentucky,1610612750,Minnesota Timberwolves,Minnesota,NOV
203083,Andre Drummond,6-10,279,"AUG 10, 1993",28.0,Connecticut,1610612751,Brooklyn Nets,Brooklyn,AUG
1628971,Bruce Brown,6-4,202,"AUG 15, 1996",25.0,Miami,1610612751,Brooklyn Nets,Brooklyn,AUG
201933,Blake Griffin,6-9,250,"MAR 16, 1989",33.0,Oklahoma,1610612751,Brooklyn Nets,Brooklyn,MAR
1630561,David Duke Jr.,6-4,204,"OCT 13, 1999",22.0,Providence,1610612751,Brooklyn Nets,Brooklyn,OCT
201142,Kevin Durant,6-10,240,"SEP 29, 1988",33.0,Texas,1610612751,Brooklyn Nets,Brooklyn,SEP
201988,Patty Mills,6-0,180,"AUG 11, 1988",33.0,St. Mary's,1610612751,Brooklyn Nets,Brooklyn,AUG
201609,Goran Dragic,6-3,190,"MAY 06, 1986",36.0,Union Olimpija,1610612751,Brooklyn Nets,Brooklyn,MAY
1627732,Ben Simmons,6-11,240,"JUL 20, 1996",25.0,Louisiana State,1610612751,Brooklyn Nets,Brooklyn,JUL
202681,Kyrie Irving,6-2,195,"MAR 23, 1992",30.0,Duke,1610612751,Brooklyn Nets,Brooklyn,MAR
203925,Joe Harris,6-6,220,"SEP 06, 1991",30.0,Virginia,1610612751,Brooklyn Nets,Brooklyn,SEP
1630556,Kessler Edwards,6-7,203,"AUG 09, 2000",21.0,Pepperdine,1610612751,Brooklyn Nets,Brooklyn,AUG
1630549,Day'Ron Sharpe,6-9,265,"NOV 06, 2001",20.0,North Carolina,1610612751,Brooklyn Nets,Brooklyn,NOV
200746,LaMarcus Aldridge,6-11,250,"JUL 19, 1985",36.0,Texas-Austin,1610612751,Brooklyn Nets,Brooklyn,JUL
1630560,Cam Thomas,6-3,210,"OCT 13, 2001",20.0,Louisiana State,1610612751,Brooklyn Nets,Brooklyn,OCT
203552,Seth Curry,6-2,185,"AUG 23, 1990",31.0,Duke,1610612751,Brooklyn Nets,Brooklyn,AUG
1629651,Nic Claxton,6-11,215,"APR 17, 1999",23.0,Georgia,1610612751,Brooklyn Nets,Brooklyn,APR
1630167,Obi Toppin,6-9,220,"MAR 04, 1998",24.0,Dayton,1610612752,New York Knicks,New York,MAR
1630540,Miles McBride,6-1,195,"SEP 08, 2000",21.0,West Virginia,1610612752,New York Knicks,New York,SEP
203457,Nerlens Noel,6-11,220,"APR 10, 1994",28.0,Kentucky,1610612752,New York Knicks,New York,APR
201565,Derrick Rose,6-2,200,"OCT 04, 1988",33.0,Memphis,1610612752,New York Knicks,New York,OCT
1630193,Immanuel Quickley,6-3,190,"JUN 17, 1999",23.0,Kentucky,1610612752,New York Knicks,New York,JUN
1629656,Quentin Grimes,6-4,210,"MAY 08, 2000",22.0,Houston,1610612752,New York Knicks,New York,MAY
202689,Kemba Walker,6-0,184,"MAY 08, 1990",32.0,Connecticut,1610612752,New York Knicks,New York,MAY
1629628,RJ Barrett,6-6,214,"JUN 14, 2000",22.0,Duke,1610612752,New York Knicks,New York,JUN
1630624,Feron Hunt,6-8,195,"JUL 05, 1999",22.0,Southern Methodist,1610612752,New York Knicks,New York,JUL
203095,Evan Fournier,6-6,205,"OCT 29, 1992",29.0,Poitiers Basket 86,1610612752,New York Knicks,New York,OCT
202692,Alec Burks,6-6,214,"JUL 20, 1991",30.0,Colorado,1610612752,New York Knicks,New York,JUL
1629629,Cam Reddish,6-8,217,"SEP 01, 1999",22.0,Duke,1610612752,New York Knicks,New York,SEP
1629011,Mitchell Robinson,7-0,240,"APR 01, 1998",24.0,Western Kentucky,1610612752,New York Knicks,New York,APR
203944,Julius Randle,6-8,250,"NOV 29, 1994",27.0,Kentucky,1610612752,New York Knicks,New York,NOV
1630579,Jericho Sims,6-9,250,"OCT 20, 1998",23.0,Texas,1610612752,New York Knicks,New York,OCT
1627853,Ryan Arcidiacono,6-3,195,"MAR 26, 1994",28.0,Villanova,1610612752,New York Knicks,New York,MAR
201959,Taj Gibson,6-9,232,"JUN 24, 1985",37.0,Southern California,1610612752,New York Knicks,New York,JUN
1628371,Jonathan Isaac,6-10,230,"OCT 03, 1997",24.0,Florida State,1610612753,Orlando Magic,Orlando,OCT
1629643,Chuma Okeke,6-6,229,"AUG 18, 1998",23.0,Auburn,1610612753,Orlando Magic,Orlando,AUG
1630591,Jalen Suggs,6-5,205,"JUN 03, 2001",21.0,Gonzaga,1610612753,Orlando Magic,Orlando,JUN
1628964,Mo Bamba,7-0,231,"MAY 12, 1998",24.0,Texas,1610612753,Orlando Magic,Orlando,MAY
1629626,Bol Bol,7-2,220,"NOV 16, 1999",22.0,Oregon,1610612753,Orlando Magic,Orlando,NOV
1630181,R.J. Hampton,6-4,175,"FEB 07, 2001",21.0,New Zealand Breakers,1610612753,Orlando Magic,Orlando,FEB
203914,Gary Harris,6-4,210,"SEP 14, 1994",27.0,Michigan State,1610612753,Orlando Magic,Orlando,SEP
1629649,Ignas Brazdeikis,6-6,221,"JAN 08, 1999",23.0,Michigan,1610612753,Orlando Magic,Orlando,JAN
1628365,Markelle Fultz,6-4,209,"MAY 29, 1998",24.0,Washington,1610612753,Orlando Magic,Orlando,MAY
1629021,Moritz Wagner,6-11,245,"APR 26, 1997",25.0,Michigan,1610612753,Orlando Magic,Orlando,APR
1630532,Franz Wagner,6-10,220,"AUG 27, 2001",20.0,Michigan,1610612753,Orlando Magic,Orlando,AUG
1629678,Admiral Schofield,6-5,241,"MAR 30, 1997",25.0,Tennessee,1610612753,Orlando Magic,Orlando,MAR
1629962,Devin Cannady,6-2,183,"MAY 21, 1996",26.0,Princeton,1610612753,Orlando Magic,Orlando,MAY
203082,Terrence Ross,6-6,206,"FEB 05, 1991",31.0,Washington,1610612753,Orlando Magic,Orlando,FEB
201577,Robin Lopez,7-0,281,"APR 01, 1988",34.0,Stanford,1610612753,Orlando Magic,Orlando,APR
1628976,Wendell Carter Jr.,6-10,270,"APR 16, 1999",23.0,Duke,1610612753,Orlando Magic,Orlando,APR
1630175,Cole Anthony,6-3,185,"MAY 15, 2000",22.0,North Carolina,1610612753,Orlando Magic,Orlando,MAY
1628221,Gabe York,6-3,190,"AUG 02, 1993",28.0,Arizona,1610612754,Indiana Pacers,Indiana,AUG
1630169,Tyrese Haliburton,6-5,185,"FEB 29, 2000",22.0,Iowa State,1610612754,Indiana Pacers,Indiana,FEB
203933,T.J. Warren,6-8,220,"SEP 05, 1993",28.0,North Carolina State,1610612754,Indiana Pacers,Indiana,SEP
1630537,Chris Duarte,6-5,190,"JUN 13, 1997",25.0,Oregon,1610612754,Indiana Pacers,Indiana,JUN
1630613,Duane Washington Jr.,6-3,197,"MAR 24, 2000",22.0,Ohio State,1610612754,Indiana Pacers,Indiana,MAR
202362,Lance Stephenson,6-5,210,"SEP 05, 1990",31.0,Cincinnati,1610612754,Indiana Pacers,Indiana,SEP
1627763,Malcolm Brogdon,6-5,229,"DEC 11, 1992",29.0,Virginia,1610612754,Indiana Pacers,Indiana,DEC
204456,T.J. McConnell,6-1,190,"MAR 25, 1992",30.0,Arizona,1610612754,Indiana Pacers,Indiana,MAR
1629052,Oshae Brissett,6-7,210,"JUN 20, 1998",24.0,Syracuse,1610612754,Indiana Pacers,Indiana,JUN
1630207,Nate Hinton,6-5,210,"JUN 08, 1999",23.0,Houston,1610612754,Indiana Pacers,Indiana,JUN
1630543,Isaiah Jackson,6-10,205,"JAN 10, 2002",20.0,Kentucky,1610612754,Indiana Pacers,Indiana,JAN
1627741,Buddy Hield,6-4,220,"DEC 17, 1992",29.0,Oklahoma,1610612754,Indiana Pacers,Indiana,DEC
1630188,Jalen Smith,6-10,215,"MAR 16, 2000",22.0,Maryland,1610612754,Indiana Pacers,Indiana,MAR
1630678,Terry Taylor,6-5,230,"SEP 23, 1999",22.0,Austin Peay,1610612754,Indiana Pacers,Indiana,SEP
1626167,Myles Turner,6-11,250,"MAR 24, 1996",26.0,Texas,1610612754,Indiana Pacers,Indiana,MAR
1629048,Goga Bitadze,7-0,250,"JUL 20, 1999",22.0,Mega Basket,1610612754,Indiana Pacers,Indiana,JUL
201937,Ricky Rubio,6-2,190,"OCT 21, 1990",31.0,FC Barcelona,1610612754,Indiana Pacers,Indiana,OCT
1630178,Tyrese Maxey,6-2,200,"NOV 04, 2000",21.0,Kentucky,1610612755,Philadelphia 76ers,Philadelphia,NOV
201935,James Harden,6-5,220,"AUG 26, 1989",32.0,Arizona State,1610612755,Philadelphia 76ers,Philadelphia,AUG
1629619,Myles Powell,6-2,195,"JUL 07, 1997",24.0,Seton Hall,1610612755,Philadelphia 76ers,Philadelphia,JUL
1630198,Isaiah Joe,6-4,165,"JUL 02, 1999",22.0,Arkansas,1610612755,Philadelphia 76ers,Philadelphia,JUL
200794,Paul Millsap,6-7,257,"FEB 10, 1985",37.0,Louisiana Tech,1610612755,Philadelphia 76ers,Philadelphia,FEB
201599,DeAndre Jordan,6-11,265,"JUL 21, 1988",33.0,Texas A&M,1610612755,Philadelphia 76ers,Philadelphia,JUL
1630531,Jaden Springer,6-4,202,"SEP 25, 2002",19.0,Tennessee,1610612755,Philadelphia 76ers,Philadelphia,SEP
202699,Tobias Harris,6-7,226,"JUL 15, 1992",29.0,Tennessee,1610612755,Philadelphia 76ers,Philadelphia,JUL
201980,Danny Green,6-6,215,"JUN 22, 1987",35.0,North Carolina,1610612755,Philadelphia 76ers,Philadelphia,JUN
1629718,Charlie Brown Jr.,6-6,199,"FEB 02, 1997",25.0,St. Joseph's (PA),1610612755,Philadelphia 76ers,Philadelphia,FEB
1629003,Shake Milton,6-5,205,"SEP 26, 1996",25.0,Southern Methodist,1610612755,Philadelphia 76ers,Philadelphia,SEP
1627777,Georges Niang,6-7,230,"JUN 17, 1993",29.0,Iowa State,1610612755,Philadelphia 76ers,Philadelphia,JUN
203954,Joel Embiid,7-0,280,"MAR 16, 1994",28.0,Kansas,1610612755,Philadelphia 76ers,Philadelphia,MAR
1629680,Matisse Thybulle,6-5,201,"MAR 04, 1997",25.0,Washington,1610612755,Philadelphia 76ers,Philadelphia,MAR
1629646,Charles Bassey,6-9,230,"OCT 28, 2000",21.0,Western Kentucky,1610612755,Philadelphia 76ers,Philadelphia,OCT
1627788,Furkan Korkmaz,6-7,202,"JUL 24, 1997",24.0,Anadolu Efes,1610612755,Philadelphia 76ers,Philadelphia,JUL
1630194,Paul Reed,6-9,210,"JUN 14, 1999",23.0,DePaul,1610612755,Philadelphia 76ers,Philadelphia,JUN
201580,JaVale McGee,7-0,270,"JAN 19, 1988",34.0,Nevada,1610612756,Phoenix Suns,Phoenix,JAN
1628470,Torrey Craig,6-7,221,"DEC 19, 1990",31.0,South Carolina Upstate,1610612756,Phoenix Suns,Phoenix,DEC
1626164,Devin Booker,6-5,206,"OCT 30, 1996",25.0,Kentucky,1610612756,Phoenix Suns,Phoenix,OCT
203901,Elfrid Payton,6-3,195,"FEB 22, 1994",28.0,Louisana-Lafayette,1610612756,Phoenix Suns,Phoenix,FEB
101108,Chris Paul,6-0,175,"MAY 06, 1985",37.0,Wake Forest,1610612756,Phoenix Suns,Phoenix,MAY
1628988,Aaron Holiday,6-0,185,"SEP 30, 1996",25.0,UCLA,1610612756,Phoenix Suns,Phoenix,SEP
1630688,Ish Wainright,6-5,250,"SEP 12, 1994",27.0,Baylor,1610612756,Phoenix Suns,Phoenix,SEP
1629013,Landry Shamet,6-4,190,"MAR 13, 1997",25.0,Wichita State,1610612756,Phoenix Suns,Phoenix,MAR
1626166,Cameron Payne,6-1,183,"AUG 08, 1994",27.0,Murray State,1610612756,Phoenix Suns,Phoenix,AUG
202687,Bismack Biyombo,6-8,255,"AUG 28, 1992",29.0,Baloncesto Fuenlabrada,1610612756,Phoenix Suns,Phoenix,AUG
1630994,Gabriel Lundberg,6-4,203,"DEC 04, 1994",27.0,CSKA Moscow,1610612756,Phoenix Suns,Phoenix,DEC
203967,Dario Saric,6-10,225,"APR 08, 1994",28.0,Anadolu Efes,1610612756,Phoenix Suns,Phoenix,APR
1629028,Deandre Ayton,6-11,250,"JUL 23, 1998",23.0,Arizona,1610612756,Phoenix Suns,Phoenix,JUL
1629661,Cameron Johnson,6-8,210,"MAR 03, 1996",26.0,North Carolina,1610612756,Phoenix Suns,Phoenix,MAR
1628969,Mikal Bridges,6-6,209,"AUG 30, 1996",25.0,Villanova,1610612756,Phoenix Suns,Phoenix,AUG
203109,Jae Crowder,6-6,235,"JUL 06, 1990",31.0,Marquette,1610612756,Phoenix Suns,Phoenix,JUL
203081,Damian Lillard,6-2,195,"JUL 15, 1990",31.0,Weber State,1610612757,Portland Trail Blazers,Portland,JUL
204060,Joe Ingles,6-8,220,"OCT 02, 1987",34.0,Maccabi Tel Aviv,1610612757,Portland Trail Blazers,Portland,OCT
1629014,Anfernee Simons,6-3,181,"JUN 08, 1999",23.0,Edgewater HS (FL),1610612757,Portland Trail Blazers,Portland,JUN
1630570,Trendon Watford,6-8,237,"NOV 09, 2000",21.0,Louisiana State,1610612757,Portland Trail Blazers,Portland,NOV
1630535,Greg Brown III,6-7,206,"SEP 01, 2001",20.0,Texas,1610612757,Portland Trail Blazers,Portland,SEP
202339,Eric Bledsoe,6-1,214,"DEC 09, 1989",32.0,Kentucky,1610612757,Portland Trail Blazers,Portland,DEC
1630553,Keon Johnson,6-4,185,"MAR 10, 2002",20.0,Tennessee,1610612757,Portland Trail Blazers,Portland,MAR
1630314,Brandon Williams,6-2,190,"NOV 22, 1999",22.0,Arizona,1610612757,Portland Trail Blazers,Portland,NOV
1629642,Nassir Little,6-5,220,"FEB 11, 2000",22.0,North Carolina,1610612757,Portland Trail Blazers,Portland,FEB
1628404,Josh Hart,6-5,215,"MAR 06, 1995",27.0,Villanova,1610612757,Portland Trail Blazers,Portland,MAR
1629604,CJ Elleby,6-6,200,"JUN 16, 2000",22.0,Washington State,1610612757,Portland Trail Blazers,Portland,JUN
1630190,Elijah Hughes,6-5,215,"MAR 10, 1998",24.0,Syracuse,1610612757,Portland Trail Blazers,Portland,MAR
1629833,Keljin Blevins,6-4,200,"NOV 24, 1995",26.0,Montana State,1610612757,Portland Trail Blazers,Portland,NOV
203463,Ben McLemore,6-3,195,"FEB 11, 1993",29.0,Kansas,1610612757,Portland Trail Blazers,Portland,FEB
1626159,Justise Winslow,6-6,222,"MAR 26, 1996",26.0,Duke,1610612757,Portland Trail Blazers,Portland,MAR
203994,Jusuf Nurkic,6-11,290,"AUG 23, 1994",27.0,Cedevita,1610612757,Portland Trail Blazers,Portland,AUG
1629712,Didi Louzada,6-5,188,"JUL 02, 1999",22.0,Sydney Kings,1610612757,Portland Trail Blazers,Portland,JUL
1628978,Donte DiVincenzo,6-4,203,"JAN 31, 1997",25.0,Villanova,1610612758,Sacramento Kings,Sacramento,JAN
1629056,Terence Davis,6-4,201,"MAY 16, 1997",25.0,Mississippi,1610612758,Sacramento Kings,Sacramento,MAY
1628368,De'Aaron Fox,6-3,185,"DEC 20, 1997",24.0,Kentucky,1610612758,Sacramento Kings,Sacramento,DEC
1629002,Chimezie Metu,6-9,225,"MAR 22, 1997",25.0,Southern California,1610612758,Sacramento Kings,Sacramento,MAR
203090,Maurice Harkless,6-7,220,"MAY 11, 1993",29.0,"St. John's, N.Y.",1610612758,Sacramento Kings,Sacramento,MAY
203200,Justin Holiday,6-6,180,"APR 05, 1989",33.0,Washington,1610612758,Sacramento Kings,Sacramento,APR
1627734,Domantas Sabonis,6-11,240,"MAY 03, 1996",26.0,Gonzaga,1610612758,Sacramento Kings,Sacramento,MAY
1630558,Davion Mitchell,6-0,202,"SEP 05, 1998",23.0,Baylor,1610612758,Sacramento Kings,Sacramento,SEP
1626158,Richaun Holmes,6-10,235,"OCT 15, 1993",28.0,Bowling Green,1610612758,Sacramento Kings,Sacramento,OCT
203458,Alex Len,7-0,250,"JUN 16, 1993",29.0,Maryland,1610612758,Sacramento Kings,Sacramento,JUN
203087,Jeremy Lamb,6-5,180,"MAY 30, 1992",30.0,Connecticut,1610612758,Sacramento Kings,Sacramento,MAY
1627745,Damian Jones,6-11,245,"JUN 30, 1995",27.0,Vanderbilt,1610612758,Sacramento Kings,Sacramento,JUN
203084,Harrison Barnes,6-8,225,"MAY 30, 1992",30.0,North Carolina,1610612758,Sacramento Kings,Sacramento,MAY
1626168,Trey Lyles,6-9,234,"NOV 05, 1995",26.0,Kentucky,1610612758,Sacramento Kings,Sacramento,NOV
1628367,Josh Jackson,6-8,207,"FEB 10, 1997",25.0,Kansas,1610612758,Sacramento Kings,Sacramento,FEB
1629674,Neemias Queta,7-0,248,"JUL 13, 1999",22.0,Utah State,1610612758,Sacramento Kings,Sacramento,JUL
1629022,Lonnie Walker IV,6-4,204,"DEC 14, 1998",23.0,Miami,1610612759,San Antonio Spurs,San Antonio,DEC
1629640,Keldon Johnson,6-6,220,"OCT 11, 1999",22.0,Kentucky,1610612759,San Antonio Spurs,San Antonio,OCT
1627749,Dejounte Murray,6-4,180,"SEP 19, 1996",25.0,Washington,1610612759,San Antonio Spurs,San Antonio,SEP
1626196,Josh Richardson,6-5,200,"SEP 15, 1993",28.0,Tennessee,1610612759,San Antonio Spurs,San Antonio,SEP
1630563,Joshua Primo,6-4,189,"DEC 24, 2002",19.0,Alabama,1610612759,San Antonio Spurs,San Antonio,DEC
1630580,Joe Wieskamp,6-6,205,"AUG 23, 1999",22.0,Iowa,1610612759,San Antonio Spurs,San Antonio,AUG
203926,Doug McDermott,6-7,225,"JAN 03, 1992",30.0,Creighton,1610612759,San Antonio Spurs,San Antonio,JAN
1629719,Devontae Cacok,6-7,240,"OCT 08, 1996",25.0,North Carolina-Wilmington,1610612759,San Antonio Spurs,San Antonio,OCT
1630597,DJ Stewart,6-5,205,"JUL 28, 1999",22.0,Mississippi State,1610612759,San Antonio Spurs,San Antonio,JUL
1628380,Zach Collins,6-11,250,"NOV 19, 1997",24.0,Gonzaga,1610612759,San Antonio Spurs,San Antonio,NOV
1630170,Devin Vassell,6-5,200,"AUG 23, 2000",21.0,Florida State,1610612759,San Antonio Spurs,San Antonio,AUG
1627751,Jakob Poeltl,7-1,245,"OCT 15, 1995",26.0,Utah,1610612759,San Antonio Spurs,San Antonio,OCT
1630218,Robert Woodard II,6-6,235,"SEP 22, 1999",22.0,Mississippi State,1610612759,San Antonio Spurs,San Antonio,SEP
1628966,Keita Bates-Diop,6-8,229,"JAN 23, 1996",26.0,Ohio State,1610612759,San Antonio Spurs,San Antonio,JAN
1630200,Tre Jones,6-1,185,"JAN 08, 2000",22.0,Duke,1610612759,San Antonio Spurs,San Antonio,JAN
1629111,Jock Landale,6-11,255,"OCT 25, 1995",26.0,St. Mary's,1610612759,San Antonio Spurs,San Antonio,OCT
1629641,Romeo Langford,6-5,216,"OCT 25, 1999",22.0,Indiana,1610612759,San Antonio Spurs,San Antonio,OCT
1628983,Shai Gilgeous-Alexander,6-6,180,"JUL 12, 1998",23.0,Kentucky,1610612760,Oklahoma City Thunder,Oklahoma City,JUL
1630581,Josh Giddey,6-8,205,"OCT 10, 2002",19.0,NBA Global Academy,1610612760,Oklahoma City Thunder,Oklahoma City,OCT
1629652,Luguentz Dort,6-3,215,"APR 19, 1999",23.0,Arizona State,1610612760,Oklahoma City Thunder,Oklahoma City,APR
1628982,Melvin Frazier Jr.,6-5,215,"AUG 30, 1996",25.0,Tulane,1610612760,Oklahoma City Thunder,Oklahoma City,AUG
1629647,Darius Bazley,6-8,208,"JUN 12, 2000",22.0,Princeton HS (OH),1610612760,Oklahoma City Thunder,Oklahoma City,JUN
1630177,Theo Maledon,6-4,175,"JUN 12, 2001",21.0,Asvel,1610612760,Oklahoma City Thunder,Oklahoma City,JUN
1630322,Lindy Waters III,6-6,215,"JUL 28, 1997",24.0,Oklahoma State,1610612760,Oklahoma City Thunder,Oklahoma City,JUL
202324,Derrick Favors,6-9,265,"JUL 15, 1991",30.0,Georgia Tech,1610612760,Oklahoma City Thunder,Oklahoma City,JUL
1629660,Ty Jerome,6-5,195,"JUL 08, 1997",24.0,Virginia,1610612760,Oklahoma City Thunder,Oklahoma City,JUL
1630197,Aleksej Pokusevski,7-0,190,"DEC 26, 2001",20.0,Olympiacos,1610612760,Oklahoma City Thunder,Oklahoma City,DEC
1630598,Aaron Wiggins,6-4,190,"JAN 02, 1999",23.0,Maryland,1610612760,Oklahoma City Thunder,Oklahoma City,JAN
1629676,Isaiah Roby,6-8,230,"FEB 03, 1998",24.0,Nebraska,1610612760,Oklahoma City Thunder,Oklahoma City,FEB
1630544,Tre Mann,6-3,178,"FEB 03, 2001",21.0,Florida,1610612760,Oklahoma City Thunder,Oklahoma City,FEB
1630249,Vit Krejci,6-8,195,"JUN 19, 2000",22.0,Zaragoza,1610612760,Oklahoma City Thunder,Oklahoma City,JUN
203488,Mike Muscala,6-10,240,"JUL 01, 1991",30.0,Bucknell,1610612760,Oklahoma City Thunder,Oklahoma City,JUL
1629026,Kenrich Williams,6-6,210,"DEC 02, 1994",27.0,TCU,1610612760,Oklahoma City Thunder,Oklahoma City,DEC
1630526,Jeremiah Robinson-Earl,6-8,242,"NOV 03, 2000",21.0,Villanova,1610612760,Oklahoma City Thunder,Oklahoma City,NOV
1630595,Cade Cunningham,6-6,220,"SEP 25, 2001",20.0,Oklahoma State,1610612765,Detroit Pistons,Detroit,SEP
1629035,Carsen Edwards,5-11,200,"MAR 12, 1998",24.0,Purdue,1610612765,Detroit Pistons,Detroit,MAR
1628402,Frank Jackson,6-3,205,"MAY 04, 1998",24.0,Duke,1610612765,Detroit Pistons,Detroit,MAY
1628977,Hamidou Diallo,6-5,202,"JUL 31, 1998",23.0,Kentucky,1610612765,Detroit Pistons,Detroit,JUL
1630165,Killian Hayes,6-5,195,"JUL 27, 2001",20.0,Ratiopharm Ulm,1610612765,Detroit Pistons,Detroit,JUL
203924,Jerami Grant,6-8,210,"MAR 12, 1994",28.0,Syracuse,1610612765,Detroit Pistons,Detroit,MAR
1630587,Isaiah Livers,6-6,232,"JUL 28, 1998",23.0,Michigan,1610612765,Detroit Pistons,Detroit,JUL
203482,Kelly Olynyk,6-11,240,"APR 19, 1991",31.0,Gonzaga,1610612765,Detroit Pistons,Detroit,APR
203585,Rodney McGruder,6-4,205,"JUL 29, 1991",30.0,Kansas State,1610612765,Detroit Pistons,Detroit,JUL
1630296,Braxton Key,6-8,225,"FEB 14, 1997",25.0,Virginia,1610612765,Detroit Pistons,Detroit,FEB
202709,Cory Joseph,6-3,200,"AUG 20, 1991",30.0,Texas,1610612765,Detroit Pistons,Detroit,AUG
1630691,Jamorko Pickett,6-9,206,"DEC 24, 1997",24.0,Georgetown,1610612765,Detroit Pistons,Detroit,DEC
1630191,Isaiah Stewart,6-8,250,"MAY 22, 2001",21.0,Washington,1610612765,Detroit Pistons,Detroit,MAY
1628963,Marvin Bagley III,6-11,235,"MAR 14, 1999",23.0,Duke,1610612765,Detroit Pistons,Detroit,MAR
1630240,Saben Lee,6-2,183,"JUN 23, 1999",23.0,Vanderbilt,1610612765,Detroit Pistons,Detroit,JUN
1630180,Saddiq Bey,6-7,215,"APR 09, 1999",23.0,Villanova,1610612765,Detroit Pistons,Detroit,APR
1630568,Luka Garza,6-10,243,"DEC 27, 1998",23.0,Iowa,1610612765,Detroit Pistons,Detroit,DEC
1628970,Miles Bridges,6-7,225,"MAR 21, 1998",24.0,Michigan State,1610612766,Charlotte Hornets,Charlotte,MAR
1630163,LaMelo Ball,6-7,180,"AUG 22, 2001",20.0,Illawarra,1610612766,Charlotte Hornets,Charlotte,AUG
1626179,Terry Rozier,6-1,190,"MAR 17, 1994",28.0,Louisville,1610612766,Charlotte Hornets,Charlotte,MAR
202738,Isaiah Thomas,5-9,185,"FEB 07, 1989",33.0,Washington,1610612766,Charlotte Hornets,Charlotte,FEB
1630547,James Bouknight,6-4,190,"SEP 18, 2000",21.0,Connecticut,1610612766,Charlotte Hornets,Charlotte,SEP
1629667,Jalen McDaniels,6-9,205,"JAN 31, 1998",24.0,San Diego State,1610612766,Charlotte Hornets,Charlotte,JAN
1626149,Montrezl Harrell,6-7,240,"JAN 26, 1994",28.0,Louisville,1610612766,Charlotte Hornets,Charlotte,JAN
1628998,Cody Martin,6-6,205,"SEP 28, 1995",26.0,Nevada,1610612766,Charlotte Hornets,Charlotte,SEP
1626162,Kelly Oubre Jr.,6-6,203,"DEC 09, 1995",26.0,Kansas,1610612766,Charlotte Hornets,Charlotte,DEC
1630208,Nick Richards,7-0,245,"NOV 29, 1997",24.0,Kentucky,1610612766,Charlotte Hornets,Charlotte,NOV
1630575,Scottie Lewis,6-5,185,"MAR 12, 2000",22.0,Florida,1610612766,Charlotte Hornets,Charlotte,MAR
202330,Gordon Hayward,6-7,225,"MAR 23, 1990",32.0,Butler,1610612766,Charlotte Hornets,Charlotte,MAR
1630550,JT Thor,6-9,203,"AUG 26, 2002",19.0,Auburn,1610612766,Charlotte Hornets,Charlotte,AUG
1630539,Kai Jones,6-10,221,"JAN 19, 2001",21.0,Texas,1610612766,Charlotte Hornets,Charlotte,JAN
